Zaman,Tip,Strain,Piezo,Nem,Korozyon,Ax,Ay,Az,HasarSkoru,Sinif,KorozyonHizi,KorozyonUyari
2026-04-22 02:48:18.895,Hizli,-,-3712,-,-,-4.6,7.48,16.55,0.3721,Yorulma Başlangıcı,5.296826,False
2026-04-22 02:48:18.985,Hizli,-,16671,-,-,-4.6,-80.78,16.55,0.6337,Yorulma Başlangıcı,5.296826,False
2026-04-22 02:48:19.029,Hizli,-,16449,-,-,-4.6,-80.78,16.55,0.6060,Yorulma Başlangıcı,5.296826,False
2026-04-22 02:48:19.033,Hizli,-,16424,-,-,-4.6,-80.78,16.55,0.6028,Yorulma Başlangıcı,5.296826,False
2026-04-22 02:48:19.082,Hizli,-,16408,-,-,-4.6,7.48,16.55,0.4731,Yorulma Başlangıcı,5.296826,False
2026-04-22 02:48:19.156,Hizli,-,16273,-,-,10.11,-43.02,-8.28,0.5087,Yorulma Başlangıcı,5.296826,False
2026-04-22 02:48:19.308,Hizli,-,0,-,-,-4.6,7.48,16.55,0.3721,Yorulma Başlangıcı,5.296826,False
2026-04-22 02:48:19.456,Hizli,-,16327,-,-,-4.6,-80.78,16.55,0.5907,Yorulma Başlangıcı,5.296826,False
2026-04-22 02:48:19.481,Hizli,-,16593,-,-,-4.6,-80.78,16.55,0.6240,Yorulma Başlangıcı,5.296826,False
2026-04-22 02:48:19.483,Hizli,-,16374,-,-,-4.6,-80.78,16.55,0.5966,Yorulma Başlangıcı,5.296826,False
2026-04-22 02:48:19.549,Hizli,-,16400,-,-,-4.6,7.48,16.55,0.4721,Yorulma Başlangıcı,5.296826,False
2026-04-22 02:48:19.619,Yavas,6567,-,,17676,-,-,-,0.3630,Yorulma Başlangıcı,2.921891,False
2026-04-22 02:48:19.621,Hizli,-,16484,-,-,-4.6,112.91,16.55,0.5360,Yorulma Başlangıcı,2.921891,False
2026-04-22 02:48:19.728,Hizli,-,16249,-,-,10.11,-43.02,-8.28,0.3966,Yorulma Başlangıcı,2.921891,False
2026-04-22 02:48:19.825,Hizli,-,16481,-,-,-4.6,-80.78,16.55,0.5008,Yorulma Başlangıcı,2.921891,False
2026-04-22 02:48:19.931,Hizli,-,16346,-,-,-4.6,-80.78,16.55,0.4839,Yorulma Başlangıcı,2.921891,False
2026-04-22 02:48:19.933,Hizli,-,16255,-,-,-4.6,-80.78,16.55,0.4726,Yorulma Başlangıcı,2.921891,False
2026-04-22 02:48:19.936,Hizli,-,16258,-,-,-4.6,-80.78,16.55,0.4729,Yorulma Başlangıcı,2.921891,False
2026-04-22 02:48:19.987,Hizli,-,16155,-,-,10.11,7.48,16.55,0.3365,Sağlıklı,2.921891,False
2026-04-22 02:48:20.094,Hizli,-,16188,-,-,-4.6,7.48,16.55,0.3365,Sağlıklı,2.921891,False
2026-04-22 02:48:20.098,Hizli,-,16266,-,-,-4.6,-80.78,16.55,0.4739,Yorulma Başlangıcı,2.921891,False
2026-04-22 02:48:20.159,Hizli,-,16091,-,-,10.11,-43.02,-8.28,0.3768,Yorulma Başlangıcı,2.921891,False
2026-04-22 02:48:20.244,Hizli,-,16193,-,-,10.11,7.48,16.55,0.3412,Sağlıklı,2.921891,False
2026-04-22 02:48:20.296,Hizli,-,16060,-,-,10.11,-43.02,-8.28,0.3729,Yorulma Başlangıcı,2.921891,False
2026-04-22 02:48:20.303,Hizli,-,16127,-,-,-4.6,-80.78,16.55,0.4566,Yorulma Başlangıcı,2.921891,False
2026-04-22 02:48:20.355,Hizli,-,16141,-,-,-4.6,7.48,16.55,0.3306,Sağlıklı,2.921891,False
2026-04-22 02:48:20.447,Hizli,-,16402,-,-,-4.6,7.48,16.55,0.3632,Yorulma Başlangıcı,2.921891,False
2026-04-22 02:48:20.487,Hizli,-,15647,-,-,-4.6,-80.78,16.55,0.3966,Yorulma Başlangıcı,2.921891,False
2026-04-22 02:48:20.561,Hizli,-,16002,-,-,10.11,-43.02,-8.28,0.3657,Yorulma Başlangıcı,2.921891,False
2026-04-22 02:48:20.561,Yavas,6055,-,,17674,-,-,-,0.3292,Sağlıklı,3.255791,False
2026-04-22 02:48:20.565,Hizli,-,16206,-,-,-4.6,112.91,16.55,0.4648,Yorulma Başlangıcı,3.255791,False
2026-04-22 02:48:20.637,Hizli,-,16043,-,-,-4.6,7.48,16.55,0.2819,Sağlıklı,3.255791,False
2026-04-22 02:48:20.903,Hizli,-,16043,-,-,-4.6,7.48,16.55,0.2819,Sağlıklı,3.255791,False
2026-04-22 02:48:20.939,Hizli,-,16440,-,-,-4.6,-80.78,16.55,0.4592,Yorulma Başlangıcı,3.255791,False
2026-04-22 02:48:21.023,Hizli,-,16388,-,-,-4.6,7.48,16.55,0.3250,Sağlıklı,3.255791,False
2026-04-22 02:48:21.036,Hizli,-,16170,-,-,-4.6,7.48,16.55,0.2977,Sağlıklı,3.255791,False
2026-04-22 02:48:21.079,Hizli,-,16229,-,-,10.11,-43.02,-8.28,0.3576,Yorulma Başlangıcı,3.255791,False
2026-04-22 02:48:21.114,Hizli,-,16065,-,-,-4.6,7.48,16.55,0.2846,Sağlıklı,3.255791,False
2026-04-22 02:48:21.185,Hizli,-,16158,-,-,-4.6,-80.78,16.55,0.4239,Yorulma Başlangıcı,3.255791,False
2026-04-22 02:48:21.416,Hizli,-,16158,-,-,-4.6,7.48,16.55,0.2962,Sağlıklı,3.255791,False
2026-04-22 02:48:21.421,Hizli,-,16438,-,-,-4.6,-80.78,16.55,0.4589,Yorulma Başlangıcı,3.255791,False
2026-04-22 02:48:21.559,Hizli,-,16353,-,-,10.11,-43.02,-8.28,0.3731,Yorulma Başlangıcı,3.255791,False
2026-04-22 02:48:21.561,Hizli,-,16148,-,-,-4.6,7.48,16.55,0.2950,Sağlıklı,3.255791,False
2026-04-22 02:48:21.564,Yavas,5634,-,,17675,-,-,-,0.3002,Sağlıklı,4.296637,False
2026-04-22 02:48:21.568,Hizli,-,16193,-,-,10.11,-43.02,-8.28,0.3583,Yorulma Başlangıcı,4.296637,False
2026-04-22 02:48:21.647,Hizli,-,16048,-,-,10.11,-43.02,-8.28,0.3402,Sağlıklı,4.296637,False
2026-04-22 02:48:21.775,Hizli,-,16128,-,-,10.11,7.48,16.55,0.3018,Sağlıklı,4.296637,False
2026-04-22 02:48:21.798,Hizli,-,16345,-,-,-4.6,-80.78,16.55,0.4525,Yorulma Başlangıcı,4.296637,False
2026-04-22 02:48:21.873,Hizli,-,16164,-,-,10.11,-43.02,-8.28,0.3547,Yorulma Başlangıcı,4.296637,False
2026-04-22 02:48:21.875,Hizli,-,16103,-,-,-4.6,7.48,16.55,0.2946,Sağlıklı,4.296637,False
2026-04-22 02:48:21.935,Hizli,-,16054,-,-,-4.6,7.48,16.55,0.2885,Sağlıklı,4.296637,False
2026-04-22 02:48:22.932,Hizli,-,16054,-,-,-4.6,7.48,16.55,0.2885,Sağlıklı,4.296637,False
2026-04-22 02:48:23.439,Hizli,-,128,-,-,-4.6,-80.78,16.55,0.3594,Yorulma Başlangıcı,4.296637,False
2026-04-22 02:48:23.505,Yavas,2061,-,,17678,-,-,-,0.3307,Sağlıklı,4.204830,False
2026-04-22 02:48:23.505,Hizli,-,16564,-,-,-4.6,112.91,16.55,0.4860,Yorulma Başlangıcı,4.204830,False
2026-04-22 02:48:23.573,Hizli,-,16524,-,-,-4.6,7.48,16.55,0.3185,Sağlıklı,4.204830,False
2026-04-22 02:48:23.660,Hizli,-,16579,-,-,-4.6,7.48,16.55,0.3254,Sağlıklı,4.204830,False
2026-04-22 02:48:23.664,Hizli,-,15811,-,-,-4.6,-80.78,16.55,0.3571,Yorulma Başlangıcı,4.204830,False
2026-04-22 02:48:24.325,Hizli,-,-3712,-,-,-4.6,7.48,16.55,0.2030,Sağlıklı,4.204830,False
2026-04-22 02:48:24.423,Hizli,-,16635,-,-,-4.6,-80.78,16.55,0.4601,Yorulma Başlangıcı,4.204830,False
2026-04-22 02:48:24.469,Yavas,1596,-,,17679,-,-,-,0.4645,Yorulma Başlangıcı,-1.188986,False
2026-04-22 02:48:24.472,Hizli,-,16435,-,-,-4.6,112.91,16.55,0.4743,Yorulma Başlangıcı,-1.188986,False
2026-04-22 02:48:24.549,Hizli,-,16320,-,-,10.11,-43.02,-8.28,0.3498,Sağlıklı,-1.188986,False
2026-04-22 02:48:24.595,Hizli,-,16428,-,-,10.11,7.48,16.55,0.3150,Sağlıklı,-1.188986,False
2026-04-22 02:48:24.642,Hizli,-,15844,-,-,-4.6,-80.78,16.55,0.3656,Yorulma Başlangıcı,-1.188986,False
2026-04-22 02:48:24.715,Hizli,-,16460,-,-,-4.6,7.48,16.55,0.3149,Sağlıklı,-1.188986,False
2026-04-22 02:48:24.719,Hizli,-,15698,-,-,-4.6,-80.78,16.55,0.3473,Sağlıklı,-1.188986,False
2026-04-22 02:48:24.942,Hizli,-,16447,-,-,-4.6,7.48,16.55,0.3133,Sağlıklı,-1.188986,False
2026-04-22 02:48:24.962,Hizli,-,15889,-,-,-4.6,-80.78,16.55,0.3712,Yorulma Başlangıcı,-1.188986,False
2026-04-22 02:48:25.033,Hizli,-,16046,-,-,-4.6,7.48,16.55,0.2631,Sağlıklı,-1.188986,False
2026-04-22 02:48:25.173,Hizli,-,16443,-,-,-4.6,7.48,16.55,0.3128,Sağlıklı,-1.188986,False
2026-04-22 02:48:25.185,Hizli,-,15894,-,-,-4.6,-80.78,16.55,0.3718,Yorulma Başlangıcı,-1.188986,False
2026-04-22 02:48:26.025,Hizli,-,15894,-,-,10.11,-43.02,-8.28,0.2966,Sağlıklı,-1.188986,False
2026-04-22 02:48:26.053,Hizli,-,16555,-,-,-4.6,-80.78,16.55,0.4545,Yorulma Başlangıcı,-1.188986,False
2026-04-22 02:48:26.090,Yavas,1530,-,,17679,-,-,-,0.4532,Yorulma Başlangıcı,0.290933,False
2026-04-22 02:48:26.092,Hizli,-,16532,-,-,-4.6,7.48,16.55,0.3226,Sağlıklı,0.290933,False
2026-04-22 02:48:26.167,Hizli,-,16322,-,-,-4.6,7.48,16.55,0.2964,Sağlıklı,0.290933,False
2026-04-22 02:48:26.207,Hizli,-,16367,-,-,-4.6,7.48,16.55,0.3020,Sağlıklı,0.290933,False
2026-04-22 02:48:26.257,Hizli,-,16198,-,-,-4.6,7.48,16.55,0.2809,Sağlıklı,0.290933,False
2026-04-22 02:48:26.333,Hizli,-,16266,-,-,-4.6,7.48,16.55,0.2894,Sağlıklı,0.290933,False
2026-04-22 02:48:26.335,Hizli,-,16116,-,-,-4.6,7.48,16.55,0.2706,Sağlıklı,0.290933,False
2026-04-22 02:48:26.396,Hizli,-,16205,-,-,10.11,-43.02,-8.28,0.3342,Sağlıklı,0.290933,False
2026-04-22 02:48:26.473,Hizli,-,16067,-,-,-4.6,7.48,16.55,0.2645,Sağlıklı,0.290933,False
2026-04-22 02:48:26.486,Hizli,-,16164,-,-,-4.6,7.48,16.55,0.2766,Sağlıklı,0.290933,False
2026-04-22 02:48:26.572,Hizli,-,16036,-,-,-4.6,7.48,16.55,0.2606,Sağlıklı,0.290933,False
2026-04-22 02:48:26.611,Hizli,-,16140,-,-,10.11,-43.02,-8.28,0.3261,Sağlıklı,0.290933,False
2026-04-22 02:48:26.643,Hizli,-,16011,-,-,-4.6,7.48,16.55,0.2575,Sağlıklı,0.290933,False
2026-04-22 02:48:26.708,Hizli,-,16116,-,-,-4.6,7.48,16.55,0.2706,Sağlıklı,0.290933,False
2026-04-22 02:48:26.787,Hizli,-,15994,-,-,-4.6,7.48,16.55,0.2554,Sağlıklı,0.290933,False
2026-04-22 02:48:26.791,Hizli,-,16097,-,-,-4.6,7.48,16.55,0.2682,Sağlıklı,0.290933,False
2026-04-22 02:48:26.842,Hizli,-,15980,-,-,-4.6,7.48,16.55,0.2536,Sağlıklı,0.290933,False
2026-04-22 02:48:26.890,Hizli,-,16090,-,-,-4.6,7.48,16.55,0.2674,Sağlıklı,0.290933,False
2026-04-22 02:48:26.951,Hizli,-,15972,-,-,-4.6,7.48,16.55,0.2526,Sağlıklı,0.290933,False
2026-04-22 02:48:27.010,Hizli,-,16079,-,-,-4.6,7.48,16.55,0.2660,Sağlıklı,0.290933,False
2026-04-22 02:48:27.052,Hizli,-,15963,-,-,10.11,-43.02,-8.28,0.3040,Sağlıklı,0.290933,False
2026-04-22 02:48:27.107,Yavas,-643,-,,17680,-,-,-,0.3002,Sağlıklı,0.912613,False
2026-04-22 02:48:27.110,Hizli,-,16071,-,-,10.11,7.48,16.55,0.2654,Sağlıklı,0.912613,False
2026-04-22 02:48:27.161,Hizli,-,15953,-,-,-4.6,7.48,16.55,0.2465,Sağlıklı,0.912613,False
2026-04-22 02:48:27.209,Hizli,-,16062,-,-,-4.6,7.48,16.55,0.2602,Sağlıklı,0.912613,False
2026-04-22 02:48:27.302,Hizli,-,15947,-,-,-4.6,7.48,16.55,0.2458,Sağlıklı,0.912613,False
2026-04-22 02:48:27.308,Hizli,-,16051,-,-,-4.6,7.48,16.55,0.2588,Sağlıklı,0.912613,False
2026-04-22 02:48:27.346,Hizli,-,15937,-,-,-4.6,7.48,16.55,0.2445,Sağlıklı,0.912613,False
2026-04-22 02:48:27.398,Hizli,-,16045,-,-,-4.6,7.48,16.55,0.2580,Sağlıklı,0.912613,False
2026-04-22 02:48:27.499,Hizli,-,15928,-,-,-4.6,7.48,16.55,0.2434,Sağlıklı,0.912613,False
2026-04-22 02:48:27.502,Hizli,-,16037,-,-,-4.6,7.48,16.55,0.2570,Sağlıklı,0.912613,False
2026-04-22 02:48:27.559,Hizli,-,15920,-,-,-4.6,-80.78,16.55,0.3701,Yorulma Başlangıcı,0.912613,False
2026-04-22 02:48:27.607,Hizli,-,16031,-,-,-4.6,7.48,16.55,0.2563,Sağlıklı,0.912613,False
2026-04-22 02:48:27.815,Hizli,-,16512,-,-,-4.6,7.48,16.55,0.3164,Sağlıklı,0.912613,False
2026-04-22 02:48:27.819,Hizli,-,15689,-,-,-4.6,-80.78,16.55,0.3412,Sağlıklı,0.912613,False
2026-04-22 02:48:27.869,Hizli,-,16042,-,-,10.11,7.48,16.55,0.2618,Sağlıklı,0.912613,False
2026-04-22 02:48:27.927,Hizli,-,15937,-,-,10.11,7.48,16.55,0.2486,Sağlıklı,0.912613,False
2026-04-22 02:48:28.002,Hizli,-,16055,-,-,10.11,7.48,16.55,0.2634,Sağlıklı,0.912613,False
2026-04-22 02:48:28.010,Hizli,-,15928,-,-,-4.6,7.48,16.55,0.2434,Sağlıklı,0.912613,False
2026-04-22 02:48:28.071,Yavas,-1912,-,,17678,-,-,-,0.2411,Sağlıklı,0.298651,False
2026-04-22 02:48:28.073,Hizli,-,16205,-,-,-4.6,112.91,16.55,0.4383,Yorulma Başlangıcı,0.298651,False
2026-04-22 02:48:28.137,Hizli,-,15985,-,-,10.11,-43.02,-8.28,0.3007,Sağlıklı,0.298651,False
2026-04-22 02:48:28.187,Hizli,-,16061,-,-,-4.6,7.48,16.55,0.2578,Sağlıklı,0.298651,False
2026-04-22 02:48:28.235,Hizli,-,15924,-,-,-4.6,7.48,16.55,0.2406,Sağlıklı,0.298651,False
2026-04-22 02:48:28.297,Hizli,-,16030,-,-,-4.6,7.48,16.55,0.2539,Sağlıklı,0.298651,False
2026-04-22 02:48:28.321,Hizli,-,15898,-,-,-4.6,7.48,16.55,0.2374,Sağlıklı,0.298651,False
2026-04-22 02:48:29.187,Hizli,-,15898,-,-,-4.6,7.48,16.55,0.2374,Sağlıklı,0.298651,False
2026-04-22 02:48:29.193,Hizli,-,16614,-,-,-4.6,-80.78,16.55,0.4546,Yorulma Başlangıcı,0.298651,False
2026-04-22 02:48:29.220,Yavas,-4561,-,,17678,-,-,-,0.5055,Yorulma Başlangıcı,-0.010498,False
2026-04-22 02:48:29.259,Hizli,-,16356,-,-,10.11,-43.02,-8.28,0.3980,Yorulma Başlangıcı,-0.010498,False
2026-04-22 02:48:29.264,Hizli,-,16353,-,-,-4.6,7.48,16.55,0.3452,Sağlıklı,-0.010498,False
2026-04-22 02:48:29.342,Hizli,-,16170,-,-,10.11,-43.02,-8.28,0.3748,Yorulma Başlangıcı,-0.010498,False
2026-04-22 02:48:29.387,Hizli,-,16210,-,-,-4.6,7.48,16.55,0.3273,Sağlıklı,-0.010498,False
2026-04-22 02:48:29.437,Hizli,-,16064,-,-,10.11,-43.02,-8.28,0.3615,Yorulma Başlangıcı,-0.010498,False
2026-04-22 02:48:29.503,Hizli,-,16129,-,-,-4.6,7.48,16.55,0.3172,Sağlıklı,-0.010498,False
2026-04-22 02:48:29.529,Hizli,-,15999,-,-,-4.6,7.48,16.55,0.3010,Sağlıklı,-0.010498,False
2026-04-22 02:48:30.117,Hizli,-,15999,-,-,-4.6,7.48,16.55,0.3010,Sağlıklı,-0.010498,False
2026-04-22 02:48:30.159,Hizli,-,16534,-,-,-4.6,-80.78,16.55,0.4955,Yorulma Başlangıcı,-0.010498,False
2026-04-22 02:48:30.371,Yavas,-5414,-,,128,-,-,-,0.4053,Yorulma Başlangıcı,-3047.624677,True
2026-04-22 02:48:30.425,Hizli,-,17677,-,-,-4.6,112.91,16.55,0.4733,Yorulma Başlangıcı,-3047.624677,True
2026-04-22 02:48:30.431,Hizli,-,16511,-,-,-4.6,-80.78,16.55,0.4024,Yorulma Başlangıcı,-3047.624677,True
2026-04-22 02:48:30.784,Hizli,-,16511,-,-,10.11,7.48,16.55,0.2788,Sağlıklı,-3047.624677,True
2026-04-22 02:48:30.809,Hizli,-,16640,-,-,-4.6,-80.78,16.55,0.4185,Yorulma Başlangıcı,-3047.624677,True
2026-04-22 02:48:30.891,Hizli,-,16586,-,-,10.11,-43.02,-8.28,0.3365,Sağlıklı,-3047.624677,True
2026-04-22 02:48:30.916,Hizli,-,15795,-,-,-4.6,-80.78,16.55,0.3129,Sağlıklı,-3047.624677,True
2026-04-22 02:48:30.990,Hizli,-,16183,-,-,-4.6,7.48,16.55,0.2337,Sağlıklı,-3047.624677,True
2026-04-22 02:48:30.993,Hizli,-,16068,-,-,-4.6,7.48,16.55,0.2193,Sağlıklı,-3047.624677,True
2026-04-22 02:48:31.042,Hizli,-,16163,-,-,10.11,-43.02,-8.28,0.2836,Sağlıklı,-3047.624677,True
2026-04-22 02:48:31.533,Hizli,-,16163,-,-,-4.6,7.48,16.55,0.2312,Sağlıklı,-3047.624677,True
2026-04-22 02:48:31.571,Hizli,-,16611,-,-,-4.6,-80.78,16.55,0.4149,Yorulma Başlangıcı,-3047.624677,True
2026-04-22 02:48:31.582,Yavas,-6684,-,,17676,-,-,-,0.5193,Yorulma Başlangıcı,-145.346396,True
2026-04-22 02:48:31.648,Hizli,-,16333,-,-,10.11,-43.02,-8.28,0.4093,Yorulma Başlangıcı,-145.346396,True
2026-04-22 02:48:31.651,Hizli,-,16335,-,-,-4.6,7.48,16.55,0.3571,Yorulma Başlangıcı,-145.346396,True
2026-04-22 02:48:31.803,Hizli,-,-3712,-,-,-4.6,7.48,16.55,0.2652,Sağlıklı,-145.346396,True
2026-04-22 02:48:31.946,Hizli,-,16427,-,-,-4.6,-80.78,16.55,0.4963,Yorulma Başlangıcı,-145.346396,True
2026-04-22 02:48:31.953,Hizli,-,16424,-,-,-4.6,-80.78,16.55,0.4959,Yorulma Başlangıcı,-145.346396,True
2026-04-22 02:48:32.215,Hizli,-,16424,-,-,10.11,7.48,16.55,0.3723,Yorulma Başlangıcı,-145.346396,True
2026-04-22 02:48:32.217,Hizli,-,16552,-,-,-4.6,-80.78,16.55,0.5119,Yorulma Başlangıcı,-145.346396,True
2026-04-22 02:48:32.283,Hizli,-,16311,-,-,10.11,7.48,16.55,0.3582,Yorulma Başlangıcı,-145.346396,True
2026-04-22 02:48:32.329,Hizli,-,16252,-,-,10.11,-43.02,-8.28,0.3992,Yorulma Başlangıcı,-145.346396,True
2026-04-22 02:48:32.376,Hizli,-,16109,-,-,10.11,-43.02,-8.28,0.3813,Yorulma Başlangıcı,-145.346396,True
2026-04-22 02:48:32.441,Hizli,-,16113,-,-,10.11,-43.02,-8.28,0.3818,Yorulma Başlangıcı,-145.346396,True
2026-04-22 02:48:34.744,Hizli,-,16113,-,-,10.11,-43.02,-8.28,0.3818,Yorulma Başlangıcı,-145.346396,True
2026-04-22 02:48:34.816,Hizli,-,16659,-,-,-4.6,-80.78,16.55,0.5253,Yorulma Başlangıcı,-145.346396,True
2026-04-22 02:48:34.845,Yavas,-6033,-,,17676,-,-,-,0.5128,Yorulma Başlangıcı,-145.543173,True
2026-04-22 02:48:34.862,Hizli,-,16650,-,-,-4.6,112.91,16.55,0.5465,Yorulma Başlangıcı,-145.543173,True
2026-04-22 02:48:34.912,Hizli,-,16403,-,-,10.11,-43.02,-8.28,0.4055,Yorulma Başlangıcı,-145.543173,True
2026-04-22 02:48:34.971,Hizli,-,16446,-,-,-4.6,7.48,16.55,0.3585,Yorulma Başlangıcı,-145.543173,True
2026-04-22 02:48:35.003,Hizli,-,16268,-,-,-4.6,-80.78,16.55,0.4639,Yorulma Başlangıcı,-145.543173,True
2026-04-22 02:48:35.040,Hizli,-,16334,-,-,10.11,7.48,16.55,0.3486,Sağlıklı,-145.543173,True
2026-04-22 02:48:35.157,Hizli,-,16176,-,-,-4.6,7.48,16.55,0.3247,Sağlıklı,-145.543173,True
2026-04-22 02:48:35.308,Hizli,-,16249,-,-,-4.6,-80.78,16.55,0.4615,Yorulma Başlangıcı,-145.543173,True
2026-04-22 02:48:35.316,Hizli,-,16554,-,-,-4.6,-80.78,16.55,0.4997,Yorulma Başlangıcı,-145.543173,True
2026-04-22 02:48:35.688,Hizli,-,16554,-,-,10.11,-43.02,-8.28,0.4244,Yorulma Başlangıcı,-145.543173,True
2026-04-22 02:48:35.725,Hizli,-,16644,-,-,-4.6,-80.78,16.55,0.5109,Yorulma Başlangıcı,-145.543173,True
2026-04-22 02:48:35.791,Hizli,-,16365,-,-,-4.6,7.48,16.55,0.3483,Sağlıklı,-145.543173,True
2026-04-22 02:48:35.793,Yavas,-6479,-,,17682,-,-,-,0.4369,Yorulma Başlangıcı,-143.862933,True
2026-04-22 02:48:35.827,Hizli,-,16373,-,-,-4.6,7.48,16.55,0.4379,Yorulma Başlangıcı,-143.862933,True
2026-04-22 02:48:35.855,Hizli,-,16179,-,-,10.11,-43.02,-8.28,0.4661,Yorulma Başlangıcı,-143.862933,True
2026-04-22 02:48:35.925,Hizli,-,16227,-,-,10.11,-43.02,-8.28,0.4721,Yorulma Başlangıcı,-143.862933,True
2026-04-22 02:48:35.968,Hizli,-,16064,-,-,10.11,-43.02,-8.28,0.4517,Yorulma Başlangıcı,-143.862933,True
2026-04-22 02:48:36.011,Hizli,-,16141,-,-,-4.6,7.48,16.55,0.4089,Yorulma Başlangıcı,-143.862933,True
2026-04-22 02:48:36.421,Hizli,-,16141,-,-,-4.6,-80.78,16.55,0.5366,Yorulma Başlangıcı,-143.862933,True
2026-04-22 02:48:36.423,Hizli,-,16619,-,-,-4.6,-80.78,16.55,0.5964,Yorulma Başlangıcı,-143.862933,True
2026-04-22 02:48:36.472,Hizli,-,16318,-,-,-4.6,7.48,16.55,0.4310,Yorulma Başlangıcı,-143.862933,True
2026-04-22 02:48:36.515,Hizli,-,16326,-,-,10.11,7.48,16.55,0.4361,Yorulma Başlangıcı,-143.862933,True
2026-04-22 02:48:36.619,Hizli,-,16117,-,-,-4.6,7.48,16.55,0.4059,Yorulma Başlangıcı,-143.862933,True
2026-04-22 02:48:36.628,Hizli,-,16131,-,-,-4.6,-80.78,16.55,0.5354,Yorulma Başlangıcı,-143.862933,True
2026-04-22 02:48:36.702,Hizli,-,16125,-,-,10.11,-43.02,-8.28,0.4594,Yorulma Başlangıcı,-143.862933,True
2026-04-22 02:48:36.785,Hizli,-,16413,-,-,-4.6,-80.78,16.55,0.5706,Yorulma Başlangıcı,-143.862933,True
2026-04-22 02:48:36.787,Hizli,-,15599,-,-,-4.6,-80.78,16.55,0.4690,Yorulma Başlangıcı,-143.862933,True
2026-04-22 02:48:36.871,Yavas,-6813,-,,17674,-,-,-,0.3688,Yorulma Başlangıcı,-145.347168,True
2026-04-22 02:48:36.910,Hizli,-,16198,-,-,-4.6,112.91,16.55,0.4783,Yorulma Başlangıcı,-145.347168,True
2026-04-22 02:48:36.918,Hizli,-,16066,-,-,-4.6,7.48,16.55,0.2993,Sağlıklı,-145.347168,True
2026-04-22 02:48:36.993,Hizli,-,16006,-,-,-4.6,7.48,16.55,0.2918,Sağlıklı,-145.347168,True
2026-04-22 02:48:37.005,Hizli,-,15970,-,-,-4.6,7.48,16.55,0.2873,Sağlıklı,-145.347168,True
2026-04-22 02:48:37.079,Hizli,-,15949,-,-,10.11,-43.02,-8.28,0.3371,Sağlıklı,-145.347168,True
2026-04-22 02:48:37.137,Hizli,-,15929,-,-,10.11,-43.02,-8.28,0.3346,Sağlıklı,-145.347168,True
2026-04-22 02:48:37.171,Hizli,-,15919,-,-,-4.6,7.48,16.55,0.2809,Sağlıklı,-145.347168,True
2026-04-22 02:48:37.205,Hizli,-,15905,-,-,-4.6,7.48,16.55,0.2792,Sağlıklı,-145.347168,True
2026-04-22 02:48:37.266,Hizli,-,15900,-,-,-4.6,7.48,16.55,0.2786,Sağlıklı,-145.347168,True
2026-04-22 02:48:37.314,Hizli,-,15888,-,-,-4.6,7.48,16.55,0.2771,Sağlıklı,-145.347168,True
2026-04-22 02:48:37.367,Hizli,-,15886,-,-,10.11,7.48,16.55,0.2809,Sağlıklı,-145.347168,True
2026-04-22 02:48:37.414,Hizli,-,15873,-,-,-4.6,7.48,16.55,0.2752,Sağlıklı,-145.347168,True
2026-04-22 02:48:37.471,Hizli,-,15876,-,-,-4.6,7.48,16.55,0.2756,Sağlıklı,-145.347168,True
2026-04-22 02:48:37.542,Hizli,-,15866,-,-,-4.6,7.48,16.55,0.2743,Sağlıklı,-145.347168,True
2026-04-22 02:48:37.582,Hizli,-,15867,-,-,10.11,-43.02,-8.28,0.3269,Sağlıklı,-145.347168,True
2026-04-22 02:48:37.625,Hizli,-,15858,-,-,-4.6,7.48,16.55,0.2733,Sağlıklı,-145.347168,True
2026-04-22 02:48:37.687,Hizli,-,15858,-,-,-4.6,7.48,16.55,0.2733,Sağlıklı,-145.347168,True
2026-04-22 02:48:37.733,Hizli,-,15848,-,-,-4.6,7.48,16.55,0.2721,Sağlıklı,-145.347168,True
2026-04-22 02:48:37.755,Hizli,-,15853,-,-,-4.6,7.48,16.55,0.2727,Sağlıklı,-145.347168,True
2026-04-22 02:48:37.819,Yavas,-8318,-,,17674,-,-,-,0.3016,Sağlıklı,2902.059637,True
2026-04-22 02:48:37.821,Hizli,-,15844,-,-,-4.6,7.48,16.55,0.3005,Sağlıklı,2902.059637,True
2026-04-22 02:48:37.858,Hizli,-,15847,-,-,10.11,-43.02,-8.28,0.3533,Yorulma Başlangıcı,2902.059637,True
2026-04-22 02:48:37.946,Hizli,-,15835,-,-,10.11,-43.02,-8.28,0.3518,Yorulma Başlangıcı,2902.059637,True
2026-04-22 02:48:37.957,Hizli,-,15839,-,-,-4.6,7.48,16.55,0.2999,Sağlıklı,2902.059637,True
2026-04-22 02:48:38.015,Hizli,-,15824,-,-,10.11,-43.02,-8.28,0.3504,Yorulma Başlangıcı,2902.059637,True
2026-04-22 02:48:38.133,Hizli,-,15833,-,-,-4.6,7.48,16.55,0.2991,Sağlıklı,2902.059637,True
2026-04-22 02:48:38.136,Hizli,-,15817,-,-,-4.6,7.48,16.55,0.2971,Sağlıklı,2902.059637,True
2026-04-22 02:48:38.173,Hizli,-,15826,-,-,10.11,-43.02,-8.28,0.3507,Yorulma Başlangıcı,2902.059637,True
2026-04-22 02:48:38.214,Hizli,-,15812,-,-,-4.6,7.48,16.55,0.2965,Sağlıklı,2902.059637,True
